valor,area,dist_playa,dist_mercado,piscina
340.0,52,5.758,0.849,0
340.0,60,8.432,0.626,1
2100.0,245,0.383,0.814,1
380.0,65,0.36,0.028,0
720.0,140,6.142,0.695,0
3200.0,192,0.152,0.922,0
4750.0,475,1.899,0.194,1
2700.0,136,0.334,0.161,1
610.0,71,6.644,0.076,0
420.0,30,0.468,0.558,0
1800.0,256,5.885,0.299,1
160.0,61,6.878,0.183,0
2800.0,316,0.477,0.504,0
1300.0,130,0.405,0.82,1
160.0,60,7.23,0.444,1
180.0,55,5.633,0.868,0
650.0,150,7.476,0.516,1
2150.0,122,0.188,0.839,0
820.0,75,6.288,0.998,1
870.0,150,1.084,0.506,1
8000.0,430,0.056,0.04,1
510.0,80,5.783,0.429,0
1300.0,162,0.265,0.508,1
180.0,40,7.61,0.547,0
1780.0,165,0.497,0.465,1
2800.0,146,0.32,0.044,0
1035.5,142,4.421,0.491,1
2300.0,110,0.644,0.223,1
1500.0,120,0.298,0.11,0
2900.0,181,1.923,0.705,1
635.0,90,5.648,0.962,0
2499.99,320,1.487,0.652,1
850.0,74,0.523,0.679,1
2500.0,81,0.389,0.824,1
924.0,177,5.033,0.363,1
1800.0,170,0.341,0.464,1
3020.0,300,0.081,0.503,0
2450.0,115,0.015,0.155,1
8000.0,485,0.0,0.589,1
2500.0,240,0.413,0.033,1
890.0,114,4.986,0.769,1
1800.0,120,2.162,0.928,0
510.0,93,9.196,0.845,0
749.0,95,5.455,0.715,0
530.0,87,8.221,0.605,0
250.0,38,2.267,0.885,0
299.0,64,5.992,0.797,1
797.0,120,0.18,0.682,0
590.0,79,6.742,0.318,0
480.0,66,0.894,0.799,1
799.0,85,0.781,0.774,0
510.0,78,1.141,0.127,0
714.0,68,0.429,0.189,0
3889.0,180,0.186,0.933,1
1900.0,150,6.234,0.636,1
797.0,142,4.675,0.75,0
1890.0,160,0.832,0.242,1
395.0,67,7.801,0.837,0
1650.0,208,0.037,0.188,1
1680.0,161,1.901,0.725,1
1710.0,190,0.096,0.472,0
700.0,77,1.63,0.304,0
670.0,55,0.364,0.089,0
590.0,78,4.986,0.174,0
550.0,106,5.652,0.221,0
7400.0,280,0.719,0.04,1
998.0,96,3.295,0.477,1
580.0,107,1.136,0.057,0
500.0,76,7.714,0.303,0
848.0,161,2.057,0.201,1
2500.0,190,0.339,0.433,1
1200.0,100,0.293,0.941,0
530.0,50,6.007,0.759,1
735.0,104,8.299,0.503,0
420.0,68,4.581,0.52,1
593.6,92,5.275,0.024,0
547.0,81,1.103,0.232,0
235.0,70,11.401,0.546,0
1000.0,76,0.575,0.46,1
590.0,89,4.596,0.005,0
790.0,140,7.917,0.022,0
130.0,65,16.754,0.357,0
1400.0,115,0.436,0.172,1
785.0,111,5.523,0.674,0
1800.0,165,0.497,0.965,1
1680.0,87,0.293,0.699,1
1200.0,108,2.092,0.706,0
320.0,32,1.234,0.238,1
190.0,62,9.318,0.982,1
3950.0,224,1.353,0.415,1
468.9,81,2.625,0.305,0
1365.0,90,0.186,0.966,1
2600.0,179,0.428,0.319,1
342.0,63,3.913,0.123,1
649.0,87,1.989,0.364,0
490.0,62,5.302,0.022,0
750.0,109,6.181,0.804,0
1250.0,70,0.348,0.053,1
570.0,59,6.399,0.296,1
1500.0,155,0.623,0.333,1
330.0,50,7.502,0.609,0
580.0,92,6.408,0.163,0
1650.0,95,0.71,0.399,1
1700.0,90,0.76,0.958,1
500.0,38,0.363,0.202,0
2900.0,120,0.17,0.977,0
369.0,70,8.409,0.759,0
630.0,104,6.853,0.219,0
1290.0,167,6.252,0.193,1
790.0,95,6.668,0.255,0
2600.0,120,0.152,0.362,1
1580.0,160,0.499,0.659,0
460.0,75,7.769,0.276,0
710.0,75,7.653,0.783,0
1095.0,131,5.048,0.093,0
590.0,80,1.441,0.32,0
520.0,45,0.403,0.4,0
440.0,77,5.654,0.429,0
630.0,70,1.171,0.352,0
860.0,90,0.332,0.98,1
990.0,60,0.286,0.218,1
368.0,66,4.268,0.002,0
1159.99,160,4.411,0.034,1
3000.0,294,2.331,0.704,0
1360.0,85,0.488,0.019,1
1400.0,133,3.064,0.813,0
190.0,51,7.22,0.417,0
950.0,154,3.869,0.959,1
2449.99,128,0.026,0.62,1
495.0,77,6.143,0.742,1
385.0,65,7.007,0.305,0
1080.0,150,0.226,0.101,1
739.0,170,6.789,0.522,0
2780.0,278,0.651,0.702,0
790.0,110,6.597,0.154,0
800.0,85,1.509,0.721,0
580.8,88,4.455,0.677,0
1980.0,122,0.188,0.592,1
401.0,52,5.73,0.538,0
585.0,85,4.39,0.642,1
1200.0,118,0.975,0.05,1
2999.0,290,0.256,0.797,1
700.0,96,0.068,0.787,0
1050.0,137,4.629,0.63,0
369.0,64,1.938,0.604,0
1421.0,155,4.02,0.478,0
330.0,80,6.534,0.681,0
2180.0,105,1.099,0.851,1
750.0,86,0.241,0.768,0
700.0,111,7.329,0.776,1
1590.0,280,0.204,0.956,1
499.0,156,8.283,0.105,1
2000.0,205,1.306,0.75,0
600.0,45,0.534,0.122,0
850.0,79,0.061,0.761,1
1400.0,100,0.285,0.903,0
600.0,66,1.974,0.526,0
700.0,85,0.185,0.345,0
418.0,77,1.938,0.908,0
2420.0,111,0.485,0.831,1
950.0,89,0.639,0.813,1
689.0,85,5.048,0.663,0
720.0,113,8.727,0.514,0
2100.0,137,2.103,0.91,1
700.0,65,0.358,0.686,0
685.0,89,4.847,0.403,0
520.0,81,1.279,0.305,1
2950.0,140,0.131,0.754,1
440.0,91,4.487,0.39,0
700.0,62,0.769,0.0,0
5690.5,266,1.067,0.778,1
4500.0,220,0.266,0.844,1
350.0,110,6.787,0.162,0
350.0,87,7.955,0.924,0
3200.0,344,0.576,0.358,1
650.0,71,1.88,0.793,0
420.0,68,5.768,0.864,0
444.0,67,4.619,0.078,0
980.0,65,0.714,0.052,1
334.0,80,4.114,0.393,0
2650.0,245,0.454,0.636,1
140.0,50,7.786,0.604,0
1165.0,130,1.82,0.325,1
1300.0,190,1.173,0.602,1
270.0,80,9.416,0.161,0
7500.0,280,0.15,0.173,1
5190.0,180,0.342,0.448,1
11000.0,263,0.0,0.379,1
498.9,89,4.134,0.648,0
2100.0,60,0.11,0.292,1
795.0,90,0.308,0.158,1
2000.0,83,0.472,0.508,0
850.0,130,0.741,0.284,1
1800.0,103,0.205,0.181,1
629.0,80,1.245,0.88,0
1350.0,70,0.657,0.739,1
730.0,78,1.772,0.686,0
1300.0,132,6.25,0.495,1
4700.0,193,0.443,0.78,1
7400.0,270,0.133,0.3,1
450.0,100,0.454,0.995,0
330.5,51,4.77,0.175,0
15000.0,1203,0.003,0.011,0
920.0,65,2.001,0.736,1
260.0,87,7.666,0.869,0
1200.0,100,0.542,0.021,1
797.0,180,4.763,0.537,0
450.0,65,7.854,0.81,1
550.0,70,5.001,0.421,0
420.0,104,4.132,0.586,0
265.0,70,6.73,0.566,0
170.0,51,15.335,0.548,0
450.0,81,6.773,0.278,0
2700.0,180,0.1,0.479,1
560.0,70,6.871,0.777,1
720.0,85,6.715,0.737,1
900.0,101,0.985,0.798,1
235.0,62,5.918,0.84,0
750.0,73,0.044,0.95,0
1420.0,76,0.433,0.831,1
910.0,90,0.239,0.883,1
2700.0,88,0.042,0.703,1
700.0,36,0.285,0.64,0
1230.0,94,0.292,0.155,1
925.0,190,5.375,0.826,1
300.0,65,7.719,0.432,0
9500.0,395,0.276,0.662,1
2400.0,136,1.081,0.082,1
600.0,32,2.607,0.741,0
1333.7,140,0.207,0.059,1
2690.0,256,4.423,0.664,1
4000.0,177,2.196,0.791,0
450.0,35,0.173,0.625,0
250.0,56,7.433,0.874,0
950.0,210,1.28,0.267,1
650.0,124,8.268,0.942,0
350.0,73,4.379,0.44,0
550.0,49,1.191,0.726,0
1149.0,145,1.545,0.884,1
322.0,57,8.742,0.922,0
890.0,128,4.967,0.152,1
465.0,40,0.127,0.9,0
1520.0,153,0.433,0.557,0
1480.0,130,0.215,0.072,1
820.0,111,1.713,0.824,1
1000.0,80,0.078,0.98,1
550.0,83,5.977,0.404,0
1365.0,122,0.688,0.565,1
1600.0,95,0.559,0.151,0
590.0,68,4.421,0.36,0
2250.0,220,0.442,0.113,1
980.0,107,0.509,0.158,1
996.99,119,4.411,0.917,0
789.0,99,4.216,0.287,0
560.0,68,0.266,0.774,1
240.0,55,6.655,0.465,0
530.0,33,0.375,0.248,0
386.0,67,5.426,0.649,0
400.0,74,6.646,0.11,0
480.0,78,4.852,0.853,0
1600.0,200,0.735,0.893,1
3580.0,135,0.368,0.257,1
290.0,49,4.359,0.545,1
1380.0,56,0.321,0.194,0
430.0,61,1.173,0.777,0
1100.0,90,0.174,0.714,1
1750.0,138,0.021,0.132,1
1290.0,146,3.295,0.407,1
3800.0,400,1.032,0.388,1
1480.0,222,0.108,0.571,1
790.0,120,7.313,0.865,0
2900.0,380,0.747,0.124,1
1370.0,170,4.389,0.086,1
740.0,100,7.06,0.629,0
380.0,38,0.204,0.624,0
1612.0,162,2.295,0.701,1
930.0,125,4.455,0.623,0
299.0,50,7.143,0.687,0
480.0,60,9.215,0.137,0
3590.0,120,0.368,0.036,1
700.0,55,0.538,0.405,0
590.0,70,0.492,0.508,0
315.0,85,5.016,0.784,0
900.0,184,5.383,0.007,0
588.0,110,5.8,0.009,0
1700.0,150,0.235,0.002,0
940.0,133,0.214,0.848,1
2190.0,201,0.51,0.994,1
1400.0,200,6.101,0.048,1
4990.0,223,0.056,0.411,1
2980.0,180,1.882,0.794,1
1260.0,196,8.568,0.116,0
7600.0,360,0.126,0.898,1
2980.0,300,0.003,0.318,1
1080.0,137,4.816,0.673,1
985.0,120,1.271,0.82,1
330.0,91,5.351,0.431,0
250.0,45,4.643,0.599,0
650.0,112,6.523,0.231,1
1050.0,103,1.444,0.514,1
740.0,72,0.397,0.822,0
7300.0,350,0.372,0.914,1
490.0,100,6.735,0.012,0
5250.0,800,0.237,0.7,1
430.0,70,6.147,0.888,1
1690.0,230,1.713,0.844,1
1949.0,230,2.263,0.875,1
684.0,94,8.836,0.246,1
650.0,40,0.162,0.959,0
2700.0,114,0.307,0.138,1
2500.0,107,0.523,0.454,1
1360.0,400,0.998,0.854,1
1250.0,123,1.624,0.915,1
589.0,75,6.369,0.96,0
270.0,58,9.136,0.441,1
220.0,55,7.952,0.175,0
4000.0,350,0.191,0.255,1
1200.0,120,0.863,0.205,1
420.0,85,7.335,0.487,0
2300.0,220,0.824,0.2,1
2100.0,220,0.425,0.978,1
20000.0,400,1.567,0.438,1
1200.0,80,0.213,0.176,1
2250.0,105,0.118,0.72,1
399.0,85,12.407,0.745,0
630.0,61,1.173,0.655,1
633.1,77,4.167,0.854,0
250.0,54,5.639,0.758,0
248.0,61,11.884,0.32,0
475.0,50,0.997,0.708,0
2050.0,115,2.039,0.478,1
2850.0,242,0.544,0.907,1
1150.0,80,0.213,0.473,0
850.0,81,0.936,0.416,1
920.0,100,0.791,0.649,1
470.0,73,2.729,0.004,0
1200.0,82,0.75,0.335,1
700.0,121,5.397,0.585,0
2520.0,170,2.713,0.061,1
2500.0,190,0.223,0.69,1
5900.0,285,2.546,0.453,1
735.0,115,0.151,0.609,0
430.0,73,6.513,0.321,0
750.0,200,7.488,0.576,0
9000.0,400,1.17,0.926,1
2050.0,117,0.646,0.879,0
255.0,59,5.558,0.64,0
1100.0,110,1.525,0.843,1
340.0,68,6.745,0.587,0
480.0,78,6.46,0.924,0
420.0,30,0.239,0.642,1
790.0,98,1.016,0.084,1
990.0,281,1.099,0.313,0
1580.0,80,0.311,0.286,1
895.0,100,1.554,0.429,1
2350.0,110,0.181,0.218,1
170.0,54,11.223,0.549,0
1500.0,122,1.091,0.722,1
220.0,98,7.261,0.817,0
380.0,93,9.4,0.97,0
7900.0,250,0.0,0.493,1
3150.0,108,0.014,0.003,1
730.0,98,5.164,0.093,1
579.0,98,1.969,0.102,0
749.0,75,0.337,0.759,1
980.0,92,0.956,0.241,1
3000.0,117,0.092,0.857,1
780.0,114,1.287,0.401,0
1170.0,145,6.291,0.495,1
2740.0,130,0.524,0.005,1
230.0,70,2.997,0.47,0
285.0,52,4.572,0.996,0
2520.0,170,2.713,0.415,1
980.0,130,1.2,0.412,1
729.0,126,5.397,0.768,0
3399.0,152,0.055,0.598,0
1200.0,134,1.597,0.721,1
850.0,65,1.299,0.139,1
17000.0,500,0.031,0.528,1
617.0,75,5.2,0.021,0
2450.0,308,0.377,0.648,1
2250.0,85,0.884,0.23,1
360.0,55,0.36,0.235,0
850.0,83,0.242,0.477,1
3200.0,470,0.174,0.42,1
6900.0,330,0.654,0.749,1
1700.0,145,0.177,0.808,1
1390.0,110,1.111,0.856,1
7200.0,317,0.46,0.697,0
845.0,60,0.159,0.966,1
160.0,51,10.441,0.106,0
382.5,70,7.749,0.871,0
1200.0,68,2.258,0.302,1
798.0,84,1.111,0.91,1
2100.0,230,0.465,0.258,0
1499.0,96,1.502,0.057,0
700.0,140,6.22,0.794,0
1700.0,208,5.061,0.979,1
1250.0,78,1.514,0.589,1
330.0,51,7.691,0.318,0
265.0,58,7.233,0.97,0
12500.0,362,0.356,0.473,1
390.0,117,6.39,0.091,0
565.0,82,1.279,0.074,0
825.0,110,5.699,0.377,1
3900.0,307,2.148,0.055,1
4700.0,148,12.495,0.149,1
670.0,62,0.896,0.56,0
350.0,110,4.96,0.867,1
430.0,88,6.689,0.403,1
1250.0,96,0.757,0.84,1
175.0,60,8.708,0.826,0
3500.0,260,0.368,0.461,1
950.0,79,0.181,0.83,1
1890.0,90,1.469,0.54,1
1890.0,102,1.281,0.995,1
1418.0,200,5.164,0.058,1
790.0,72,0.474,0.713,0
3800.0,185,0.087,0.385,0
14900.0,400,0.406,0.006,1
950.0,140,0.525,0.367,1
715.0,78,1.82,0.913,0
1270.0,94,0.342,0.61,1
635.0,85,1.164,0.368,0
900.0,90,1.255,0.586,1
1060.0,120,0.563,0.56,1
16000.0,356,0.062,0.039,1
750.0,66,0.145,0.55,1
450.0,72,2.729,0.756,0
700.0,70,0.873,0.151,0
449.0,77,5.108,0.243,0
735.0,124,1.829,0.169,0
800.0,73,1.197,0.994,0
698.99,180,3.106,0.826,0
415.0,90,0.909,0.802,1
280.0,80,5.018,0.029,0
345.0,90,5.935,0.927,0
960.0,89,2.417,0.285,1
435.0,45,0.708,0.176,0
1600.0,127,0.956,0.411,1
650.0,35,0.805,0.528,1
2200.0,200,0.166,0.372,1
205.0,53,6.701,0.104,0
360.0,55,5.735,0.038,0
2800.0,169,0.058,0.877,1
14000.0,380,1.554,0.229,1
970.0,180,1.079,0.188,0
1500.0,134,0.642,0.987,1
896.0,93,0.753,0.76,1
950.0,62,0.329,0.316,1
2249.0,130,1.3,0.406,1
1269.0,100,0.315,0.711,1
299.5,59,5.732,0.559,0
790.0,108,5.705,0.562,1
1580.0,204,1.2,0.308,1
899.0,115,0.508,0.301,1
1390.0,95,0.99,0.204,1
390.0,70,8.269,0.696,0
1760.0,71,0.084,0.548,1
750.0,70,1.548,0.294,0
760.0,121,6.179,0.498,0
190.0,36,5.525,0.142,0
350.0,60,8.985,0.095,1
329.9,72,12.276,0.145,0
3500.0,159,0.346,0.203,1
490.0,90,6.16,0.778,0
1890.0,115,0.22,0.127,0
200.0,88,12.192,0.922,0
338.4,82,9.411,0.85,0
420.0,74,5.916,0.716,0
900.0,100,4.065,0.607,0
600.0,76,7.714,0.417,1
2500.0,193,0.42,0.664,1
1550.0,150,1.183,0.237,1
3800.0,304,0.043,0.601,0
1700.0,408,0.275,0.489,0
370.0,69,1.951,0.78,0
848.0,150,1.05,0.594,1
4500.0,333,1.641,0.879,1
380.0,78,11.586,0.815,0
675.0,130,6.715,0.888,0
930.0,100,0.405,0.924,1
399.0,65,3.946,0.429,0
899.0,120,0.56,0.603,1
2200.0,100,0.497,0.8,1
380.0,60,4.875,0.698,0
670.0,55,0.167,0.618,0
3500.0,289,0.03,0.183,0
449.0,60,7.716,0.592,1
1050.0,73,0.395,0.06,1
6000.0,201,0.499,0.933,0
389.0,66,4.852,0.881,0
850.0,62,0.253,0.06,0
1650.0,100,0.294,0.674,1
144.0,43,4.188,0.724,1
1250.0,102,0.398,0.037,1
1140.0,130,6.031,0.576,1
330.0,70,3.883,0.936,0
3200.0,133,0.633,0.095,1
2200.0,137,0.0,0.621,1
325.0,60,8.31,0.664,1
1020.0,80,0.277,0.82,0
648.0,77,4.167,0.394,0
1390.0,86,2.425,0.928,1
289.0,30,2.057,0.467,1
1200.0,148,0.409,0.833,1
1090.0,108,2.601,0.168,1
234.0,60,2.974,0.095,0
240.0,57,10.927,0.283,0
370.0,58,7.0,0.928,0
490.0,68,4.469,0.698,1
530.0,73,4.853,0.007,1
1730.0,184,1.395,0.224,0
1500.0,130,0.47,0.546,1
170.0,65,11.968,0.674,0
680.0,70,1.099,0.282,0
1450.0,115,1.926,0.945,1
494.0,35,0.248,0.376,0
2800.0,304,2.418,0.489,1
400.0,100,9.574,0.16,0
1850.0,160,1.121,0.624,1
1390.0,127,2.059,0.207,0
345.0,66,5.089,0.381,0
3000.0,176,0.702,0.28,1
2000.0,200,0.131,0.358,1
3900.0,152,2.547,0.686,0
525.0,101,7.763,0.739,0
850.0,82,0.701,0.698,1
550.0,74,1.39,0.8,0
745.0,103,1.146,0.961,0
1690.0,105,0.0,0.503,1
1790.0,165,0.809,0.233,1
770.0,64,1.548,0.22,1
829.0,110,0.771,0.491,1
160.0,51,8.726,0.494,0
990.0,155,1.231,0.195,0
840.0,84,0.362,0.324,1
1200.0,250,0.525,0.239,0
1150.0,153,6.027,0.778,1
1750.0,91,0.442,0.416,1
657.7,77,4.167,0.508,0
1600.0,216,0.553,0.762,0
532.86,90,2.768,0.147,0
990.0,160,0.656,1.0,0
680.0,105,0.849,0.79,0
465.0,74,7.873,0.658,0
288.98,67,5.931,0.518,0
1300.0,100,0.341,0.029,1
1300.0,125,1.624,0.186,0
345.0,29,0.868,0.104,1
800.0,100,7.329,0.786,0
1150.0,146,1.084,0.972,0
399.0,66,1.336,0.753,1
5500.0,297,0.302,0.195,1
800.0,83,0.138,0.54,1
1800.0,167,5.857,0.884,0
6500.0,348,0.112,0.34,1
1590.0,130,0.261,0.879,0
700.0,75,0.566,0.88,0
650.0,75,6.374,0.352,0
299.0,65,10.397,0.724,1
370.0,61,4.413,0.782,1
205.0,52,8.826,0.055,1
1300.0,67,0.289,0.681,1
570.0,92,4.411,0.859,0
780.0,87,1.206,0.622,0
639.0,87,1.579,0.358,0
995.0,70,1.745,0.648,1
579.0,144,9.486,0.171,0
385.0,72,7.83,0.061,0
1260.0,145,0.382,0.013,0
350.0,45,1.838,0.452,0
420.0,80,4.523,0.179,0
280.0,50,7.662,0.262,0
3299.0,150,0.083,0.313,1
1800.0,169,1.72,0.961,1
800.0,70,0.187,0.922,0
1690.0,136,6.109,0.887,1
999.0,108,0.12,0.459,0
690.0,50,1.772,0.376,0
120.0,52,5.851,0.224,0
860.0,62,0.541,0.791,1
420.0,66,6.875,0.007,0
1400.0,130,1.182,0.245,0
640.0,87,5.896,0.047,0
2500.0,206,0.651,0.403,1
215.0,50,7.816,0.719,1
580.0,83,0.761,0.842,0
940.0,90,5.562,0.238,0
1095.0,112,0.774,0.294,0
750.0,64,0.344,0.211,0
549.0,71,6.216,0.339,1
475.0,90,7.778,0.086,0
950.0,79,0.181,0.464,1
3800.0,296,1.641,0.039,0
2100.0,116,0.563,0.453,1
875.0,96,1.209,0.53,1
630.0,78,7.06,0.009,0
433.0,79,1.087,0.744,0
1700.0,150,6.17,0.676,1
5650.0,256,0.322,0.549,0
2300.0,85,0.125,0.386,0
690.0,110,1.492,0.248,1
700.0,72,0.322,0.845,1
1650.0,60,0.236,0.773,1
2100.0,194,0.162,0.179,1
550.0,88,1.394,0.399,1
575.0,88,7.368,0.198,0
1680.0,95,1.802,0.803,1
1200.0,176,7.809,0.074,1
2730.0,273,2.666,0.513,1
2200.0,220,2.26,0.008,1
530.0,75,4.411,0.988,0
500.0,100,1.29,0.93,0
2300.0,113,2.342,0.371,1
915.0,85,0.863,0.112,1
990.0,124,7.791,0.815,0
650.0,65,4.561,0.506,0
230.0,65,5.094,0.455,0
430.0,64,1.565,0.285,0
651.9,98,5.916,0.026,0
679.0,96,5.495,0.319,0
8500.0,373,1.342,0.636,1
180.0,25,1.425,0.181,0
880.0,100,0.262,0.679,1
735.0,64,0.47,0.132,0
1290.0,114,1.217,0.962,1
1880.0,220,0.45,0.491,1
680.0,75,4.593,0.357,0
280.0,65,2.468,0.802,0
735.0,78,1.82,0.148,1
560.0,80,1.124,0.474,0
220.0,48,8.322,0.675,0
2100.0,180,0.513,0.754,0
630.0,98,8.341,0.563,0
630.0,108,1.238,0.365,0
799.0,167,5.468,0.411,0
1500.0,105,2.024,0.131,1
743.0,73,4.803,0.815,0
1250.0,195,0.407,0.38,1
1490.0,105,0.874,0.943,0
140.0,48,9.486,0.555,0
999.0,148,8.528,0.427,1
500.0,81,5.343,0.628,0
550.0,80,4.538,0.054,1
500.0,38,1.663,0.545,0
1000.0,118,0.273,0.991,1
466.6,69,1.911,0.92,0
189.0,55,7.043,0.869,0
438.0,81,8.2,0.7,1
2300.0,104,2.42,0.85,0
399.3,70,7.041,0.379,1
1750.0,95,1.469,0.879,1
740.0,84,0.707,0.649,0
590.0,113,1.67,0.133,0
750.0,158,6.191,0.818,1
570.0,60,0.985,0.736,0
3000.0,140,0.062,0.661,1
315.0,55,8.041,0.618,0
390.0,78,6.52,0.55,0
1090.0,92,0.881,0.874,1
3355.0,376,1.554,0.298,1
1200.0,130,1.325,0.407,1
1750.0,160,0.311,0.409,1
460.0,80,6.639,0.458,0
500.0,65,6.915,0.828,1
8000.0,340,0.135,0.162,1
450.0,84,0.831,0.341,0
870.0,103,12.732,0.747,1
3700.0,350,0.374,0.065,0
945.0,45,0.267,0.148,1
220.0,55,6.962,0.604,0
1150.0,181,1.852,0.038,1
800.0,55,0.068,0.224,0
280.0,75,4.277,0.956,1
1750.0,169,0.049,0.959,1
750.0,69,0.156,0.675,0
860.0,67,0.108,0.792,1
210.0,36,8.116,0.744,0
900.0,107,3.295,0.475,1
140.0,63,6.47,0.294,0
1380.0,104,2.26,0.651,1
3500.0,137,1.889,0.929,1
1890.0,150,1.261,0.337,1
1400.0,181,0.601,0.332,1
530.0,80,4.919,0.203,0
300.0,70,2.439,0.777,0
350.0,30,0.363,0.818,1
1499.0,94,1.404,0.254,1
1350.0,77,0.233,0.592,1
339.0,70,0.454,0.528,1
370.0,96,1.033,0.93,0
600.0,105,4.729,0.16,0
1980.0,270,0.14,0.986,1
1485.0,156,2.293,0.997,1
698.0,135,10.644,0.829,0
790.0,109,5.164,0.269,0
300.0,76,4.483,0.656,0
990.0,90,0.644,0.034,1
490.0,65,6.003,0.441,0
180.0,50,8.102,0.024,0
800.0,134,4.167,0.788,0
3900.0,400,0.0,0.234,1
815.0,120,1.222,0.79,0
420.0,30,0.267,0.996,0
1050.0,110,2.374,0.477,1
266.64,50,4.161,0.501,0
375.0,65,5.951,0.251,0
365.0,78,5.794,0.848,0
1800.0,198,0.551,0.641,1
690.0,80,1.652,0.203,0
3700.0,175,0.128,0.013,1
8000.0,280,0.118,0.676,1
1020.0,90,2.187,0.878,1
599.0,96,7.007,0.2,0
2900.0,470,0.13,0.015,1
440.0,71,7.738,0.086,1
850.0,158,1.569,0.053,1
1400.0,170,1.354,0.49,1
3700.0,309,0.374,0.981,1
789.99,78,1.772,0.438,0
735.0,65,0.399,0.971,0
1071.0,210,0.868,0.85,1
585.0,67,6.457,0.695,0
180.0,50,7.483,0.704,0
539.9,90,0.794,0.466,1
1100.0,84,0.454,0.381,1
1195.0,276,1.366,0.94,1
1100.0,190,1.156,0.015,1
16000.0,250,0.0,0.088,1
400.0,65,4.058,0.789,0
200.0,95,8.092,0.891,0
820.0,85,0.376,0.606,1
950.0,40,0.245,0.587,1
6500.0,250,0.0,0.985,1
900.0,100,5.249,0.197,1
339.0,50,7.882,0.835,0
580.0,45,0.338,0.057,0
1750.0,150,0.602,0.591,1
900.0,106,0.56,0.635,0
735.0,70,0.479,0.753,1
900.0,128,8.594,0.37,0
800.0,70,0.253,0.421,0
190.0,55,8.945,0.681,1
550.0,94,0.774,0.028,0
